track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6yNOH2DqwOazQURwP5NZbq,They Call Me,Matroda,28,2phFO6zjZpUXFK7oVtYL7M,The RED Tape - Side A,2019-03-22,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.897,0.784,1,-4.276,1,0.248,0.0259,0.436,0.146,0.557,125.963,192148
6x1tIXwIYbgfK8IyGIGHJn,In the Water,GAWVI,0,5KHPf1qYeTpuSAIq30OoLT,Lost in Hue - EP,2016-07-29,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.605,0.726,3,-8.542,1,0.0801,0.103,3.75e-4,0.17,0.162,119.777,274508
5ngSGTy4Tw8cIBCMeIgoc9,Why We Thugs,Ice Cube,62,359nWuHm9IGYkdTm5Xlr72,"Laugh Now, Cry Later",2006-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.755,0.604,1,-5.436,1,0.417,0.382,0,0.125,0.663,98.458,224107
1NHZh7Pr4El0JCh02p8dHd,BURIED,27CLUB,46,45iKx9OAKlbz4rjb1Zrjs5,BURIED,2019-09-13,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.639,0.573,4,-7.887,0,0.086,0.21,4.07e-6,0.0968,0.295,159.955,120000
4SF1747p541umnykBp352Q,Nobody (feat. Athena Cage),Keith Sweat,62,0BzXvdpUKDEk612hLc6rZV,Keith Sweat,1996,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.699,0.492,9,-9.449,0,0.0318,0.484,0,0.0482,0.388,117.907,264773
1IUWIwZrxpyktrxGqI7FN7,Navigator,MOONZz,45,3DfyYCOhC4dvYvQcyfjdjT,Navigator,2017-03-28,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.553,0.842,3,-4.832,1,0.0916,0.252,7.17e-5,0.121,0.415,171.983,210784
6cW7FhUH5KInJVmIfWcOXU,Hawaiian Haze,goosetaf,41,12kYlTM2a3e5ONRZD5XsUl,"Textures, Vol. 1",2018-05-19,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.891,0.465,4,-10.291,1,0.222,0.41,0.538,0.0451,0.843,79.014,109367
4G7zxD9wKSKeAEjbKF0fHs,Work It Out,Party Favor,55,6kDQ4uisku1cm591Y1ix3Q,Layers,2019-04-26,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.617,0.845,11,-6.582,1,0.0732,0.0462,0.794,0.327,0.357,81.99,237252
3evppwc8rJ86Y0jFHqyF8A,I Wanna Be with You Everywhere,Soul&Roll,30,6kNI6hqI6k4LtyYL5CY8iB,I Want to Know Who I Am,2013-05-20,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.697,0.539,4,-8.402,1,0.031,0.301,0.00196,0.312,0.829,114.984,154435
3s2Qd1rsWqbvOoxpFTRp8D,Kraazy,Likybo,78,1CIQcaDbehOjBHdZfGgBcM,Million Dollar Mindset,2017-07-14,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.689,0.701,6,-9.477,0,0.237,0.314,0,0.123,0.37,94.982,151579
0u6jXPQBJRNAI2CYwNq2Rr,Data Limite,Peita,25,2v0WfgXiWpZnv2PEjKitcp,Data Limite,2020-01-10,Dose Trap,37i9dQZF1DWWlW7KLhEhCZ,rap,trap,0.792,0.506,7,-9.256,0,0.0986,0.378,0,0.119,0.155,120.155,144010
1cIbogH3UKRqDO2tasfPTg,Like A Fool,Crazy P,6,0ImFbyV1F4NCi19Ll3DjCJ,Walk Dance Talk Sing,2015-05-11,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.772,0.65,2,-7.449,0,0.0341,0.00474,0.73,0.146,0.196,120.015,305649
6OkhYhe15RBubuthLKW0VA,You're the One I Love - 2012 Collection Remaster,Shola Ama,0,4lsQp3EEpwSUYNr6NHlKR5,Return of the 90s,2012-11-16,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.767,0.796,5,-4.381,0,0.0521,0.0932,2.35e-6,0.0758,0.889,97.213,228520
28ivSOZ5ESpdKvS4XP2Ibx,Duck in a Box,Jobii,50,3WfkE1GKWQ5cauTIUEheXC,Red Pool,2019-06-14,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.725,0.586,10,-8.218,0,0.0629,0.144,0.87,0.123,0.531,91.004,140599
3nWIwVWAwtGfpqN0PPM3wA,All That I Need feat. Cherokee - Dave DK Remix,Fahrland,23,7wsmmwAm0BXigyWtBCJmNA,Oneness Remixes,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.757,0.799,1,-7.854,0,0.0724,0.0184,0.0534,0.209,0.0926,119.002,449044
5MurSc4fn80xQPhmCjTRTE,Here Today - Remixed 2015,Paul McCartney,1,2iAK1TJCPkEkSXceO9s0KV,Tug Of War (Deluxe Edition),1982-04-26,The Black Album,0KNLLunbFh9XgitPMOGmQg,rock,album rock,0.236,0.198,0,-15.44,1,0.0355,0.747,0,0.131,0.33,165.433,148853
2M39v73rNJmAXUXIW0oagP,Der Bratan bleibt der gleiche,Capital Bra,79,7vgXsKW6USC0U7ofVxKd0m,Der Bratan bleibt der gleiche,2019-11-28,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.612,0.704,0,-4.147,0,0.372,0.126,0,0.569,0.672,96.015,192147
6ovp1nCwIAOSMotiCF7pjk,Bufón,Lit Killah,62,5RpGiCddWLzGrrAsB6EcgI,Bufón,2018-06-08,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.851,0.637,5,-5.534,1,0.0977,0.165,0,0.366,0.526,130.071,242500
1gsQmDnyXfq6jPIXYCPKHB,Love Vigilantes - 2015 Remaster,New Order,50,6ls958BLJbeFT3OqAYTvQB,Low-life,1985-05-13,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,0.548,0.894,7,-5.988,1,0.0349,0.00702,6.29e-6,0.081,0.8,136.12,259307
3To34g1YRg6aiY5ertjyJA,N.M.,БРДК,13,0JQFN5jgthS9NnNnRlMkqQ,N.M.,2018-04-20,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.732,0.674,11,-7.152,0,0.218,0.727,0,0.381,0.514,168.113,132571
5kB9qdehfPGdFOJ6LQJJ3J,So Much More (Wolves in Geek's Clothing Remix),Geek Boy,8,3VIVN8LkVeJCAPvnsKJhUE,So Much More (Wolves in Geek's Clothing Remix),2019-01-11,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.667,0.959,0,-4.942,0,0.0515,0.0256,2.17e-6,0.157,0.487,131.012,188519
02138lFv3Bzncr6ScNbLAF,Rattle Your Cage,Skrizzly Adams,44,3RcttHMKlZ7K1ovxIANPd0,Young Man,2019-11-15,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.583,0.565,1,-8.318,1,0.123,0.027,0,0.0908,0.498,179.874,209972
4OYzBNkbbIdlzdXOx6JjCD,Music Has the Power - Wolfgang Lohr Remix Radio Edit,!deladap,38,3bmmclWhMybn1nh8leCkKb,Music Has the Power (Wolfgang Lohr Remix),2019-11-22,F**KIN PERFECT,3CzQZEf6jmEjDmBIVO9rdR,latin,latin pop,0.666,0.842,9,-6.513,0,0.0878,0.0775,0.0026,0.0884,0.769,119.966,172500
0QVAlchLCx15ZLSoR9Wg1B,Higher,The Saturdays,57,5IZLz1qxZ3N2SXLCR9Pv4g,Headlines,2010-01-01,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.639,0.862,10,-3.292,1,0.0341,0.049,6.81e-6,0.264,0.596,117.011,207613
61Q9oJNd9hJQFhSDh6Qlap,House Of The Rising Sun,The Animals,60,0h5qS8o0dAoPfj6bLg3z3Y,The Best Of The Animals,1966-02,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.315,0.534,9,-7.552,0,0.031,8.25e-4,0.108,0.101,0.283,116.89,269720
7MFYcmfPkJ095X0Y5FF6ny,Collard Greens & Cornbread,Fantasia,36,402GbEXo2D1adrT8ZkQoHh,Back To Me,2010-08-20,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,r&b,neo soul,0.367,0.614,11,-5.735,1,0.0454,0.126,0,0.0589,0.536,144.491,231733
16lpdasbawoovaVf0gTbmf,Tentação,Clau,49,5qzUBdGZ67QHpcNioBR2eR,Tentação,2019-09-06,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.541,0.59,1,-6.303,1,0.158,0.00325,0,0.0415,0.776,192.318,156604
4Y1YbajyBpcXbccEetJp5L,I Don't Need You,Yady,27,0jkzJbYsh9K9AHToeh1xn1,I Don't Need You,2019-03-27,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.794,0.525,1,-6.582,1,0.161,0.198,3.68e-6,0.124,0.265,160.119,196320
0OP1RzrglC008kj79Httv3,Zorra,Bad Gyal,77,6Syxhy1xpKZXWO8KPm34G3,Zorra,2019-12-12,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.637,0.65,11,-6.646,1,0.186,0.682,2.2e-6,0.0786,0.736,176.075,186120
0xJLcjd0gaZct43xG1UlXS,Butterflies and Hurricanes,Muse,58,0HcHPBu9aaF1MxOiZmUQTl,Absolution,2004-03-23,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.42,0.691,9,-8.56,1,0.0501,0.31,0.0427,0.109,0.0383,115.326,301733
7Jwe4iWB1G6c7TE7fRedrm,Animals - Radio Edit,Martin Garrix,8,63Xla1b6MLjkfo8An0Fjib,Animals,2013-10-08,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.589,0.923,1,-5.461,1,0.0353,0.00118,0.338,0.071,0.0378,128.041,176120
3KekO5WUfJsh7kYU9o2w50,Atrévete,Nicky Jam,58,06HFdHnekZil7Rl5WdqAiK,Atrévete,2019-08-02,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.552,0.675,11,-3.824,1,0.297,0.311,0,0.119,0.586,183.785,198320
32lm3769IRfcnrQV11LO4E,Bailando - Spanish Version,Enrique Iglesias,68,2kZkiVn1m00XcgaWlLb2LD,SEX AND LOVE (Deluxe),2014-01-01,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-6,0.0451,0.961,91.017,243413
0swyX713ErpFQT68b9Krqg,Summertime,Musqitone,56,5tQYvRUOfvgy6jfRAMPX3u,Summertime,2019-04-26,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0.775,0.396,9,-11.987,0,0.0886,0.381,0.908,0.113,0.63,140.05,113250
6EWWkqE4aFlZRyoFwwOT8u,Pa Los Gustos Los Colores,Javiielo,74,3m6ZxoqDmizFOLE6LxWQy4,Pa Los Gustos Los Colores,2019-08-17,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,0.742,0.684,9,-5.828,1,0.118,0.191,1.11e-4,0.0947,0.411,80.034,139810
0JufJHXVWc2cQsWXgZMbKV,Te Quiero Amar - Remix,Pasabordo,0,7apwBLmfSUh2W9TURW7kO1,Pasabordo,2015-06-29,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.717,0.962,4,-2.217,1,0.0556,0.21,0,0.308,0.963,118.017,216587
2zouWv67gStVJqRzXxaYcZ,SMASH! - Original Mix Edit,Ummet Ozcan,0,0SW0LcmjVas4tOCMjyiV8b,SMASH!,2014-07-14,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.729,0.981,5,-1.58,0,0.0444,0.0143,0.582,0.078,0.208,127.985,213750
7jcpgrFEPvZLEBswLpiSLn,Safe And Sound - Dzeko And Torres’ Digital Dreamin Remix,Capital Cities,38,3WrufJir7I61NkvkDwxero,In A Tidal Wave Of Mystery (Deluxe Edition),2013,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.611,0.825,1,-4.964,1,0.0321,3.37e-4,0.139,0.215,0.323,126,343033
4ObjArCiona7v0xbZ83rUZ,Bien Loco,Nova y Jory,62,6IgRN2hP7uOTeZmL7np7Kd,Bien Loco,2009-06-26,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.515,0.812,7,-5.06,0,0.361,0.411,0,0.101,0.779,169.981,218044
0yYTOlwMCd08Kb1RIz2FYL,Bad Bitch,YG,9,0gV16qKOcm0UqGvvOQyvgI,Super Jerkin Vol 1,2010-03-16,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.877,0.498,1,-8.634,1,0.236,0.163,0.00425,0.309,0.336,91.047,213880
2WeikUUAqpBK928IX5hZBu,Whine feat. Beenie Man & Natalie Storm,Enur,0,2RjTlZaBawYnpxlTSjbgqU,Raggatronic,2008-09-23,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.599,0.679,1,-6.13,0,0.28,0.245,0,0.0807,0.845,120.774,221453
2gi2Ni0IFZeXikkBYgkEvt,Trainwreck,BANKS,0,3SzNTLHbVm0borYWkbrzf0,The Altar,2016-09-30,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.6,0.815,1,-5.273,1,0.0867,0.0247,1.37e-6,0.722,0.566,150.047,204680
19UexFwFsQlqR9scNpqyAb,Moça Do Vestido Molhado,Monica Casagrande,23,6SV0CFeIZ2roSpYTw47q09,Moça Do Vestido Molhado,2019-10-25,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.551,0.58,0,-10.603,0,0.0609,0.688,1.63e-4,0.346,0.379,97.926,264440
6OBMQ2PK2v2YhYbAssXuWj,Boomerang,BRÅVO,37,5eQyHLwuXV3EcHBLCicA3M,Boomerang,2019-08-30,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.691,0.799,11,-9.865,0,0.0821,0.0227,0.00344,0.11,0.392,101.016,188911
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,73,2GFflENKz28RcMoSuulPZC,Roses,2015-06-16,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739
5M9jOReAKGZ2AttVefFjTY,Don't Look Down,Martin Garrix,66,7e4eCJT5ON1FpJD5Si341e,Don't Look Down,2015-03-17,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.575,0.831,0,-5.972,1,0.0356,0.00406,4.49e-4,0.111,0.377,127.991,223140
2U8tHbOzRICtm1GIg5B1op,Pocas Horas,Alejo Park,0,4OphqE2Zg77IBYBlJ4WieG,Pocas Horas,2018-12-28,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.79,0.543,5,-7.587,0,0.0911,0.377,0,0.112,0.768,140.108,199719
34PIHSOOTBoj1LAaYGHOcF,Wild Life,Jinco,31,1xBKxA22ZYKmPenuAoW0yF,Wild Life,2019-09-20,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.606,0.757,8,-7.392,1,0.279,0.281,4.42e-5,0.117,0.208,159.992,192000
77BDJDKKWm11KXQh0Sv4Jf,Dare Me,NERVO,60,4mO6PozqdENP4fB9g8lxZv,Dare Me,2020-01-03,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.817,0.776,6,-4.976,1,0.303,0.0453,0,0.158,0.718,124.03,182500
1z9kQ14XBSN0r2v6fx4IdG,Diamonds,Rihanna,66,0T23GvNaBUGtMKxZko8LQG,Unapologetic (Edited Version),2012-01-01,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,pop,post-teen pop,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147
3D9rnyLwvWo0yhcuIWJ5mh,Swing,Emir Pabón,50,466FSr6rWLprsuMQF0Or9k,Swing,2019-11-29,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.722,0.887,5,-3.434,0,0.0458,0.191,3.16e-5,0.185,0.962,91.021,217013
203t5YqpCFmIdxj8hIotxo,Fantasy - Felix Jaehn Remix,Alina Baraz,42,6vt6LJ5PrEZyxB0f7GU42l,Ultra Summer 2 (The Best In Deep and Tropical House),2015-06-29,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,0.638,0.781,4,-6.848,0,0.0285,0.0118,0.00953,0.349,0.25,122.985,194641
1V5YTw9TVDAqebL0COO7A2,Rey de Reyes,María y José,10,3SC6yvVHh95pPHOCvST5pJ,Club Negro,2013-08-06,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.777,0.902,1,-5.723,1,0.117,0.0318,0.849,0.0654,0.896,128.995,212098
2bUojZta7GJTjGAqo064jo,Life Goes On,2Pac,60,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.693,0.843,7,-5.463,1,0.253,0.117,0,0.343,0.529,158.465,301600
1244xKUG27TnmQhUJlo3gU,Reapers,Muse,59,2wart5Qjnvx1fd7LPdQxgJ,Drones,2015-06-04,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.421,0.892,7,-4.235,1,0.0564,3.33e-5,0.00331,0.141,0.398,95.866,359520
5dbGrA2QIdjJZpILNzEa9R,You & I,Geoxor,46,2zCQ1EzpCIT9h25YgJHUpC,You & I,2016-11-17,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.369,0.935,7,-5.071,1,0.624,1.1e-4,0.0326,0.0862,0.264,174.293,187593
58smrlsnspzIZKaiSJEJ6y,Alocate,Zion,41,4POWs8wn88db9OmY9strlo,20 Number 1's Now,2007-11-20,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.806,0.871,10,-4.109,0,0.0568,0.0247,1.79e-6,0.288,0.736,94.019,186213
10igKaIKsSB6ZnWxPxPvKO,Nothing Else Matters,Metallica,69,6QdCohkHKNTVoaSx1ZzitH,Metallica,1991-08-12,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-6,0.0753,0.17,142.171,388733
0PrLodAzseOnN1EACxuAfV,Renegade,JAY-Z,2,71xFWYFtiHC8eP99QB30AA,Curtain Call (Deluxe),2005-12-06,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.764,0.724,1,-4.748,0,0.368,0.441,1.27e-6,0.177,0.826,84.797,336133
6CSoHvIEGzlS4hl8hzB9L7,It's Gotta Be You - Toby Green Remix,Isaiah,35,0fI04BfhwROUn6N4oU9jlm,It's Gotta Be You (Remixes),2017-03-31,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.647,0.827,8,-4.163,1,0.0519,0.0158,2.08e-4,0.429,0.573,102.017,217981
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,78,3vf65wfk1EEjVhy6BjENsS,Ocean Eyes,2009-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.513,0.661,3,-6.8,1,0.0439,0.0274,0,0.118,0.461,180.118,228347
7whzl1qu4qJS7WowJSQjCB,Happier,Nightro,19,4hQbHgPUIIFhfos9vxe7sk,Happier (feat. MAJRO),2019-09-20,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.636,0.846,2,-3.623,0,0.0293,0.0513,0.00155,0.207,0.585,140.06,157705
7kBdenpTmgWfAz9clmBcok,#1 Stunna,Big Tymers,48,7pe02mW4PQwNJkrmSup7bu,I Got That Work,2000-01-01,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0.552,0.842,8,-4.961,1,0.285,0.0176,0.00327,0.258,0.561,89.017,281960
29Ddz0FZ4c3ICEs1CNQ9nX,Leaving,Blinders,48,4Gfyl9nYHRsWVIii2w32aX,Leaving,2018-09-28,Electro House,6k45gxiQhfVqACfIdqONsC,edm,electro house,0.607,0.949,9,-4.725,0,0.197,0.0992,7.07e-5,0.117,0.26,127.805,171562
6lxcWIvMQK3yezxwFfZcKZ,Lost in Paris,Tom Misch,54,3OGqx2jmVKVkKOIOxGjOQC,Lost in Paris,2018-04-03,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.788,0.711,1,-7.811,0,0.0597,0.364,2.07e-5,0.0838,0.802,104.149,194023
1UJVIPoofun8KvEAqfq8jw,Trampled Under Foot - 2007 Remastered Version,Led Zeppelin,0,6Xuiq6IfuvIhBXBlFz76On,Mothership,2007,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.547,0.855,7,-8.027,0,0.0549,0.156,0.222,0.0822,0.807,111.25,335360
4pn0G7yHNfTgRYRWca8gYA,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],Pitbull,55,60mvULtYiNSRmpVvoa3RE4,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],2014-04-08,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.595,0.942,6,-3.605,0,0.0707,0.00431,0.0838,0.0984,0.549,124.989,222467
5ryUbYQzdRRw0iJ2P5Or55,Funky Ride,OutKast,38,3l5AwLKqQ42VJbc5lTuP8G,Southernplayalisticadillacmuzik,1994-04-26,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.545,0.584,6,-7.643,0,0.0888,0.0161,1.06e-5,0.177,0.534,144.153,390533
3Op7R5YNeIVoZUCxXVZW2k,Pon de Replay - Radio Edit,Rihanna,34,7G8lKja4yFxzPUcutTmvKk,Pon de Replay,2005-05-24,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.75,0.632,7,-8.681,1,0.215,1.47e-4,5.3e-4,0.108,0.532,98.997,215213
6CzAoEsq48kvwtNYlkMk41,Secrets,Jacob Whitesides,0,5IlVXubFQemtqyXMPVDd0i,Faces on Film,2015-10-23,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.615,0.901,0,-5.096,1,0.0551,0.0294,0,0.119,0.559,107.998,254853
3hhs1XHsWvbH0mP9D1BT2Z,Stop Snitchin,YG,6,6OXJJ1wmyl41faDFamchaW,Stop Snitchin,2019-04-24,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.924,0.714,7,-5.502,1,0.282,0.00479,4.56e-6,0.172,0.601,90.468,149893
2v9QddUdHVKOu7lNpCaXa6,Jonz In My Bonz,D'Angelo,0,1Owp8VOaFEk4r7zkvGOHmE,Brown Sugar,1995-07-03,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,r&b,neo soul,0.796,0.408,1,-12.268,1,0.231,0.462,0.0902,0.0993,0.688,86.855,356000
3GaYENEtvaA1lpI9DEG0Cr,Smoke,50 Cent,0,0Cb3e3b461CfNH7UmBMr9f,Smoke,2014-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.411,0.873,7,-5.004,1,0.52,0.0524,0,0.243,0.573,173.272,230907
42qlo3Oi69rOnHMmOKB8uq,Singularity,Cryptic Vision,2,6G7LOKAWXp3KntOsWACWME,Of Infinite Possibilities,2012-06-05,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.265,0.721,9,-5.967,0,0.0371,0.0125,0.00285,0.63,0.163,149.662,239827
1HTtUBEY3tuw2btgwwI2Ja,I Get The Bag (feat. Migos),Gucci Mane,4,4nyzqtq4lTNILcp53NSz5G,I Get The Bag (feat. Migos),2017-08-17,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.89,0.633,11,-5.475,1,0.168,0.0232,3.43e-4,0.0993,0.425,139.948,233087
4gB61mP4tNChn4LgfquMhi,Thru These Tears,LANY,8,66Jli9l9UHCoiumUK85Y5z,Thru These Tears,2018-07-17,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.711,0.517,11,-7.695,1,0.0391,0.154,0,0.149,0.294,119.945,204516
4VoXQm2FFuiTj2crflcCnd,Mind Games,Chris Espo,34,6YcE9NQPKGtvuvC5qj5hDO,Mind Games,2019-12-31,RADIO POP CHARTS,6Hbd65HmEAxTJ3cHZNUz2h,latin,latin pop,0.61,0.509,6,-11.204,0,0.0901,0.0775,1.15e-4,0.142,0.296,160.239,183000
0LL2iuwjFIObiUEiC5SedP,All For One,The Phantoms,18,6QMaKuunKr45en1uYKt9Ga,Different Drum,2014-05-14,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.562,0.721,7,-6.043,1,0.0396,3.03e-5,3.29e-4,0.0327,0.649,66.503,193281
7yQuDwalzZvPiA94r0mlRY,Preach,Watermät,40,10RhNRvhkKT1uUJmlVeCTR,Preach,2019-02-11,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.65,0.855,6,-4.007,1,0.0673,0.00614,0.775,0.0351,0.679,123.986,181940
2Qd1iViAA4do31s4PzGtYM,Duel - Original Mix,Third Party,7,4rDXSGZcCJPhkA7oVCx8TU,No Xcuses - The Violet Edition (Unmixed Edits),2011-07-29,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.753,0.791,7,-5.798,1,0.121,9.52e-4,0.618,0.657,0.468,126.006,487699
2SSFvQBwsxeazzo7z5l9gD,Delirious (Boneless) (feat. Kid Ink),Steve Aoki,59,3KYFjFzw34AhmlxQC8r5W6,Neon Future I,2014-09-29,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.706,0.912,8,-4.44,0,0.0565,0.0195,0,0.232,0.925,128.004,223413
6IuFbYBWwzcJfOPRGrqjjH,Secrets,Fenris,29,6ODYoiGIczF62QT465vOKj,Secrets,2018-10-17,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.722,0.527,7,-6.728,0,0.127,0.157,0,0.182,0.364,119.929,228093
